GCF_000015005.1	246196	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycolicibacterium, Mycolicibacterium smegmatis MC2 155
GCF_000212675.2	690850	Bacteria, Proteobacteria, delta/epsilon subdivisions, Deltaproteobacteria, Desulfovibrionales, Desulfovibrionaceae, Desulfocurvibacter, Desulfocurvibacter africanus, Desulfocurvibacter africanus subsp. africanus str. Walvis Bay
GCF_000017805.1	383372	Bacteria, Terrabacteria group, Chloroflexi, Chloroflexia, Chloroflexales, Roseiflexineae, Roseiflexaceae, Roseiflexus, Roseiflexus castenholzii DSM 13941
GCF_000016565.1	399739	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas aeruginosa group, Pseudomonas mendocina ymp
GCF_001729485.1	47763	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces lydicus
GCF_000444875.1	1214242	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, Streptomyces collinus Tu 365
GCF_000093085.1	439292	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Sporolactobacillaceae, Sporolactobacillaceae incertae sedis, [Bacillus] selenitireducens MLS10
GCF_000017165.1	406327	Archaea, Euryarchaeota, Methanomada group, Methanococci, Methanococcales, Methanococcaceae, Methanococcus, Methanococcus vannielii SB
GCF_000269985.1	452652	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Kitasatospora, Kitasatospora setae KM-6054
GCF_000015965.1	167546	Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Prochloraceae, Prochlorococcus, Prochlorococcus marinus str. MIT 9301
GCF_000734895.2	1337936	Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Nostocales, Calotrichaceae, Calothrix, Calothrix sp. 336/3
GCF_000349945.1	748247	Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Zoogloeaceae, Azoarcus, Azoarcus sp. KH32C
GCF_000762265.1	2162	Archaea, Euryarchaeota, Methanomada group, Methanobacteria, Methanobacteriales, Methanobacteriaceae, Methanobacterium formicicum
GCF_001953195.1	487316	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter soli
GCF_001302585.1	860235	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Kibdelosporangium phytohabitans
GCF_001547995.1	1231624	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Asaia, Asaia bogorensis NBRC 16594
GCF_000222305.1	521010	Bacteria, Spirochaetes, Spirochaetia, Spirochaetales, Borreliaceae, Borreliella, Borreliella bissettii DN127
GCF_000063545.1	357244	Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsieae, Orientia, Orientia tsutsugamushi str. Boryong
GCF_000015345.1	246195	Bacteria, Proteobacteria, Gammaproteobacteria, Cardiobacteriales, Cardiobacteriaceae, Dichelobacter, Dichelobacter nodosus VCS1703A
GCF_000761155.1	216142	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas rhizosphaerae
GCF_000014745.1	394221	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Hyphomonadaceae, Maricaulis, Maricaulis maris MCS10
GCF_001310255.1	1532555	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, Brevundimonas sp. DS20
GCF_000023825.1	485917	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Sphingobacteriia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter, Pedobacter heparinus DSM 2366
GCF_000227745.2	765911	Bacteria, Proteobacteria, Gammaproteobacteria, Chromatiales, Chromatiaceae, Thiocystis, Thiocystis violascens DSM 198
GCF_000215975.1	795359	Bacteria, Thermodesulfobacteria, Thermodesulfobacteria, Thermodesulfobacteriales, Thermodesulfobacteriaceae, Thermodesulfobacterium, Thermodesulfobacterium geofontis OPF15
GCF_001543175.1	1376	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Aerococcaceae, Aerococcus urinae
GCF_000968195.1	351671	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Xenorhabdus doucetiae
GCF_000325665.1	1042417	Bacteria, Spirochaetes, Spirochaetia, Brachyspirales, Brachyspiraceae, Brachyspira, Brachyspira pilosicoli P43/6/78
GCF_000147875.1	679926	Archaea, Euryarchaeota, Stenosarchaea group, Methanomicrobia, Methanomicrobiales, Methanomicrobiaceae, Methanolacinia, Methanolacinia petrolearia DSM 11571
GCF_000021025.1	557598	Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Chromobacteriaceae, Laribacter, Laribacter hongkongensis HLHK9
GCF_000023205.1	465515	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Micrococcales, Micrococcaceae, Micrococcus, Micrococcus luteus NCTC 2665
GCF_000013985.1	317655	Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis, Sphingopyxis alaskensis RB2256
GCF_001685465.1	45658	Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Vibrio scophthalmi
GCF_000011185.1	273116	Archaea, Euryarchaeota, Diaforarchaea group, Thermoplasmata, Thermoplasmatales, Thermoplasmataceae, Thermoplasma, Thermoplasma volcanium GSS1
GCF_001553195.1	1117644	Bacteria, Terrabacteria group, Tenericutes, Mollicutes, Mycoplasmatales, Mycoplasmataceae, Mycoplasma, Mycoplasma canis PG 14
GCF_001262715.1	216946	Bacteria, Terrabacteria group, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma turonicum
GCF_000010585.1	458233	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Macrococcus, Macrococcus caseolyticus JCSC5402
GCF_001700965.1	83617	Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas nitritireducens
GCF_000219605.1	316	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas stutzeri group, Pseudomonas stutzeri
GCF_000974425.1	1379870	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Cytophagia, Cytophagales, Cytophagaceae, Spirosoma radiotolerans
GCF_000021945.1	326427	Bacteria, Terrabacteria group, Chloroflexi, Chloroflexia, Chloroflexales, Chloroflexineae, Chloroflexaceae, Chloroflexus, Chloroflexus aggregans DSM 9485
GCF_000217815.1	688269	Bacteria, Thermotogae, Thermotogae, Thermotogales, Thermotogaceae, Pseudothermotoga, Pseudothermotoga thermarum DSM 5069
GCF_000177235.2	649639	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus cellulosilyticus DSM 2522
GCF_000022545.1	604354	Archaea, Euryarchaeota, Thermococci, Thermococcales, Thermococcaceae, Thermococcus, Thermococcus sibiricus MM 739
GCF_000214415.1	880724	Archaea, Euryarchaeota, Methanomada group, Methanococci, Methanococcales, Methanocaldococcaceae, Methanotorris, Methanotorris igneus Kol 5
GCF_000023145.1	645127	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium kroppenstedtii DSM 44385
GCF_001010285.1	230089	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Morganellaceae, Photorhabdus thracensis
GCF_000801295.1	1248727	Bacteria, Proteobacteria, Gammaproteobacteria, endosymbiont of unidentified scaly snail isolate Monju
GCF_000517605.1	754523	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Rhizobium/Agrobacterium group, Rhizobium, Rhizobium leguminosarum, Rhizobium leguminosarum bv. trifolii WSM1689
GCF_000767275.2	2423	Bacteria, Thermotogae, Thermotogae, Thermotogales, Fervidobacteriaceae, Fervidobacterium islandicum
GCF_000327505.1	673860	Archaea, Euryarchaeota, Diaforarchaea group, DHVE2 group, Aciduliprofundum, Aciduliprofundum sp. MAR08-339
GCF_000215705.1	365046	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Comamonadaceae, Ramlibacter, Ramlibacter tataouinensis TTB310
GCF_000175215.2	573065	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Asticcacaulis, Asticcacaulis excentricus CB 48
GCF_000754265.1	186490	Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria incertae sedis, Candidatus Baumannia cicadellinicola
GCF_000648515.1	1333848	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Citrobacter, Citrobacter freundii complex, Citrobacter freundii CFNIH1
GCF_000023965.1	485914	Archaea, Euryarchaeota, Stenosarchaea group, Halobacteria, Halobacteriales, Haloarculaceae, Halomicrobium, Halomicrobium mukohataei DSM 12286
GCF_001611135.1	51663	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Pediococcus damnosus
GCF_000196395.1	382245	Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas, Aeromonas salmonicida, Aeromonas salmonicida subsp. salmonicida A449
GCF_001281045.1	362837	Bacteria, Terrabacteria group, Tenericutes, Mollicutes, Entomoplasmatales, Spiroplasmataceae, Spiroplasma cantharicola
GCF_001078055.1	1379910	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Rufibacter, Rufibacter sp. DG31D
GCF_000020565.1	452471	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Cytophagia, Cytophagales, Amoebophilaceae, Candidatus Amoebophilus, Candidatus Amoebophilus asiaticus 5a2
GCF_000011385.1	251221	Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Gloeobacteria, Gloeobacterales, Gloeobacteraceae, Gloeobacter, Gloeobacter violaceus PCC 7421
GCF_000147055.1	198628	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Pectobacteriaceae, Dickeya, Dickeya dadantii 3937
GCF_000010785.1	608538	Bacteria, Aquificae, Aquificae, Aquificales, Aquificaceae, Hydrogenobacter, Hydrogenobacter thermophilus TK-6
GCF_000021805.1	41431	Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Oscillatoriophycideae, Chroococcales, Aphanothecaceae, Rippkaea, Rippkaea orientalis PCC 8801
GCF_000756615.1	44251	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus durus
GCF_000020625.1	290512	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Prosthecochloris, Prosthecochloris aestuarii DSM 271
GCF_000145275.1	573061	Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, Clostridium cellulovorans 743B
GCF_000954135.1	105219	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia mannitolilytica
GCF_000184705.1	644966	Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Clostridiales incertae sedis, Clostridiales Family XVII. Incertae Sedis, Thermaerobacter, Thermaerobacter marianensis DSM 12885
GCF_000144675.1	681645	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium pseudotuberculosis C231
GCF_001483385.1	669041	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Tenacibaculum dicentrarchi
GCF_000015145.1	415426	Archaea, TACK group, Crenarchaeota, Thermoprotei, Desulfurococcales, Pyrodictiaceae, Hyperthermus, Hyperthermus butylicus DSM 5456
GCF_000513295.1	1430440	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Magnetospirillum, Magnetospirillum gryphiswaldense, Magnetospirillum gryphiswaldense MSR-1 v2
GCF_000007385.1	291331	Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Xanthomonas, Xanthomonas oryzae, Xanthomonas oryzae pv. oryzae KACC 10331
GCF_000017945.1	453591	Archaea, TACK group, Crenarchaeota, Thermoprotei, Desulfurococcales, Desulfurococcaceae, Ignicoccus, Ignicoccus hospitalis KIN4/I
GCF_000164985.3	886882	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus, Paenibacillus polymyxa SC2
GCF_000279145.1	1191523	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Ignavibacteriae, Ignavibacteria, Ignavibacteriales, Melioribacteraceae, Melioribacter, Melioribacter roseus P3M-2
GCF_000447675.1	1291379	Bacteria, Spirochaetes, Spirochaetia, Spirochaetales, Spirochaetaceae, Treponema, Treponema pedis str. T A4
GCF_000016765.1	392499	Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Sphingomonas wittichii RW1
GCF_001190945.1	571913	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Micrococcales, Dermacoccaceae, Luteipulveratus mongoliensis
GCF_001618885.1	70255	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus condimenti
GCF_000258405.1	945713	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Ignavibacteriae, Ignavibacteria, Ignavibacteriales, Ignavibacteriaceae, Ignavibacterium, Ignavibacterium album JCM 16511
GCF_000981525.1	297352	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus, Lactococcus piscium MKFS47
GCF_000724485.1	796606	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus methanolicus MGA3
GCF_000015205.1	384616	Archaea, TACK group, Crenarchaeota, Thermoprotei, Thermoproteales, Thermoproteaceae, Pyrobaculum, Pyrobaculum islandicum DSM 4184
GCF_000953695.1	80852	Bacteria, Proteobacteria, Gammaproteobacteria, Vibrionales, Vibrionaceae, Aliivibrio wodanis
GCF_000203835.1	100226	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Streptomycetales, Streptomycetaceae, Streptomyces, Streptomyces albidoflavus group, Streptomyces coelicolor A3(2)
GCF_001606025.1	261164	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Psychrobacter alimentarius
GCF_000016425.1	369723	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Micromonosporales, Micromonosporaceae, Salinispora, Salinispora tropica CNB-440
GCF_000299235.1	1048260	Bacteria, Nitrospirae, Nitrospira, Nitrospirales, Nitrospiraceae, Leptospirillum, Leptospirillum sp. Group III, Leptospirillum ferriphilum ML-04
GCF_000828615.1	1076588	Bacteria, Proteobacteria, Gammaproteobacteria, Gammaproteobacteria incertae sedis, Thiolapillus brandeum
GCF_000807275.1	1267021	Bacteria, Proteobacteria, Gammaproteobacteria, Orbales, Orbaceae, Frischella perrara
GCF_000737865.1	1687	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium coryneforme
GCF_000015825.1	368407	Archaea, Euryarchaeota, Stenosarchaea group, Methanomicrobia, Methanomicrobiales, Methanomicrobiaceae, Methanoculleus, Methanoculleus marisnigri JR1
GCF_000230715.2	797304	Archaea, Euryarchaeota, Stenosarchaea group, Halobacteria, Natrialbales, Natrialbaceae, Natronobacterium, Natronobacterium gregoryi SP2
GCF_000829315.1	246273	Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachieae, Wolbachia endosymbiont of Cimex lectularius
GCF_000828715.1	754409	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Winogradskyella, Winogradskyella sp. PG-2
GCF_000018405.1	96561	Bacteria, Proteobacteria, delta/epsilon subdivisions, Deltaproteobacteria, Desulfobacterales, Desulfobacteraceae, Desulfococcus, Desulfococcus oleovorans Hxd3
GCF_000982715.1	191292	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus aetherivorans
GCF_000016525.1	420247	Archaea, Euryarchaeota, Methanomada group, Methanobacteria, Methanobacteriales, Methanobacteriaceae, Methanobrevibacter, Methanobrevibacter smithii ATCC 35061
GCF_000332735.1	1194526	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Staphylococcaceae, Staphylococcus, Staphylococcus warneri SG1
GCF_000015305.1	350058	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Mycobacteriaceae, Mycolicibacterium, Mycolicibacterium vanbaalenii PYR-1
GCF_000063505.1	32051	Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Synechococcales, Synechococcaceae, Synechococcus, Synechococcus sp. WH 7803
GCF_000348725.1	1184267	Bacteria, Proteobacteria, Oligoflexia, Bdellovibrionales, Bdellovibrionaceae, Bdellovibrio, Bdellovibrio exovorus JSS
GCF_000025885.1	572547	Bacteria, Synergistetes, Synergistia, Synergistales, Synergistaceae, Aminobacterium, Aminobacterium colombiense DSM 12261
GCF_000014705.1	318167	Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Shewanellaceae, Shewanella, Shewanella frigidimarina NCIMB 400
GCF_001641285.1	445710	Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Dyella thiooxydans
GCF_000982825.1	28141	Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae, Cronobacter sakazakii
GCF_000017265.1	450851	Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Phenylobacterium, Phenylobacterium zucineum HLK1
GCF_000960975.1	1486262	Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Aurantimonadaceae, Martelella endophytica
GCF_000092785.1	716544	Bacteria, PVC group, Chlamydiae, Chlamydiia, Parachlamydiales, Waddliaceae, Waddlia, Waddlia chondrophila WSU 86-1044
GCF_000016665.1	357808	Bacteria, Terrabacteria group, Chloroflexi, Chloroflexia, Chloroflexales, Roseiflexineae, Roseiflexaceae, Roseiflexus, Roseiflexus sp. RS-1
GCF_001682385.1	418699	Bacteria, Proteobacteria, Betaproteobacteria, Rhodocyclales, Zoogloeaceae, Azoarcus olearius
GCF_000009985.1	342108	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Magnetospirillum, Magnetospirillum magneticum AMB-1
GCF_000019345.1	505682	Bacteria, Terrabacteria group, Tenericutes, Mollicutes, Mycoplasmatales, Mycoplasmataceae, Ureaplasma, Ureaplasma parvum, Ureaplasma parvum serovar 3 str. ATCC 27815
GCF_000523235.1	1415166	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Nocardia, Nocardia nova SH22a
GCF_000017845.1	43989	Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Oscillatoriophycideae, Chroococcales, Aphanothecaceae, Crocosphaera, Crocosphaera subtropica ATCC 51142
GCF_000737515.1	1356852	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Cytophagia, Cytophagales, Hymenobacteraceae, Hymenobacter, Hymenobacter sp. APR13
GCF_000973085.1	187101	Bacteria, Fusobacteria, Fusobacteriia, Fusobacteriales, Leptotrichiaceae, Sneathia amnii
GCF_000981765.1	914150	Bacteria, Proteobacteria, Gammaproteobacteria, Oceanospirillales, Kangiellaceae, Kangiella geojedonensis
GCF_000014445.1	203120	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Leuconostoc, Leuconostoc mesenteroides, Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293
GCF_000484535.1	1183438	Bacteria, Terrabacteria group, Cyanobacteria/Melainabacteria group, Cyanobacteria, Gloeobacteria, Gloeobacterales, Gloeobacteraceae, Gloeobacter, Gloeobacter kilaueensis JS1
GCF_000521505.1	1247726	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Alcaligenaceae, Advenella, Advenella mimigardefordensis DPN7
GCF_000015045.1	338966	Bacteria, Proteobacteria, delta/epsilon subdivisions, Deltaproteobacteria, Desulfuromonadales, Desulfuromonadaceae, Pelobacter, Pelobacter propionicus DSM 2379
GCF_000019965.1	452637	Bacteria, PVC group, Verrucomicrobia, Opitutae, Opitutales, Opitutaceae, Opitutus, Opitutus terrae PB90-1
GCF_000006685.1	243161	Bacteria, PVC group, Chlamydiae, Chlamydiia, Chlamydiales, Chlamydiaceae, Chlamydia/Chlamydophila group, Chlamydia, Chlamydia muridarum str. Nigg
GCF_000219355.1	696127	Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Candidatus Midichloriaceae, Candidatus Midichloria, Candidatus Midichloria mitochondrii IricVA
GCF_000021325.1	272568	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Gluconacetobacter, Gluconacetobacter diazotrophicus PA1 5
GCF_001518815.1	47885	Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas, Pseudomonas oryzihabitans
GCF_000020725.1	404380	Bacteria, Proteobacteria, delta/epsilon subdivisions, Deltaproteobacteria, Desulfuromonadales, Geobacteraceae, Geobacter, Geobacter bemidjiensis Bem
GCF_000166415.1	656519	Bacteria, Terrabacteria group, Firmicutes, Clostridia, Halanaerobiales, Halanaerobiaceae, Halanaerobium hydrogeniformans
GCF_000517445.1	582419	Archaea, Euryarchaeota, Thermococci, Thermococcales, Thermococcaceae, Thermococcus paralvinellae
GCF_000023105.1	471853	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Micrococcales, Beutenbergiaceae, Beutenbergia, Beutenbergia cavernae DSM 12333
GCF_000189415.1	865938	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Bacteroidetes, Flavobacteriia, Flavobacteriales, Flavobacteriaceae, Weeksella, Weeksella virosa DSM 16922
GCF_000196295.1	489653	Bacteria, Proteobacteria, Betaproteobacteria, Neisseriales, Neisseriaceae, Neisseria, Neisseria lactamica 020-06
GCF_000020465.1	290315	Bacteria, FCB group, Bacteroidetes/Chlorobi group, Chlorobi, Chlorobia, Chlorobiales, Chlorobiaceae, Chlorobium/Pelodictyon group, Chlorobium, Chlorobium limicola DSM 245
GCF_000214825.1	717773	Bacteria, Proteobacteria, Gammaproteobacteria, Thiotrichales, Piscirickettsiaceae, Thiomicrospira, Thiomicrospira cyclica ALM1
GCF_000233915.3	1045855	Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Pseudoxanthomonas, Pseudoxanthomonas spadix BD-a59
GCF_000723165.1	1349767	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Janthinobacterium, Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628
GCF_000145035.1	515622	Bacteria, Terrabacteria group, Firmicutes, Clostridia, Clostridiales, Lachnospiraceae, Butyrivibrio, Butyrivibrio proteoclasticus B316
GCF_000023865.1	471857	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Saccharomonospora, Saccharomonospora viridis DSM 43017
GCF_000227705.2	717605	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Thermobacillus, Thermobacillus composti KWC4
GCF_000165465.1	572479	Bacteria, Terrabacteria group, Firmicutes, Clostridia, Halanaerobiales, Halanaerobiaceae, Halanaerobium, Halanaerobium praevalens DSM 2228
GCF_000224985.1	1069534	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Lactobacillales, Lactobacillaceae, Lactobacillus, Lactobacillus ruminis ATCC 27782
GCF_000159155.2	525284	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Gardnerella, Gardnerella vaginalis ATCC 14019
GCF_000011965.2	246200	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae, Ruegeria, Ruegeria pomeroyi DSS-3
GCF_000612055.1	1661	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Actinomycetales, Actinomycetaceae, Trueperella pyogenes
GCF_000023245.1	446462	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Pseudonocardiales, Pseudonocardiaceae, Actinosynnema, Actinosynnema mirum DSM 43827
GCF_000473245.1	1367477	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus, Bacillus infantis NRRL B-14911
GCF_000969645.2	1236179	Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Oxalobacteraceae, Janthinobacterium, Janthinobacterium sp. B9-8
GCF_000177535.2	662755	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium, Corynebacterium resistens DSM 45100
GCF_000186365.1	765177	Archaea, TACK group, Crenarchaeota, Thermoprotei, Desulfurococcales, Desulfurococcaceae, Desulfurococcus, Desulfurococcus mucosus DSM 2162
GCF_000800395.1	1182571	Bacteria, Terrabacteria group, Deinococcus-Thermus, Deinococci, Deinococcales, Deinococcaceae, Deinococcus swuensis
GCF_000754275.1	747	Bacteria, Proteobacteria, Gammaproteobacteria, Pasteurellales, Pasteurellaceae, Pasteurella multocida
GCF_000219105.1	483219	Bacteria, Proteobacteria, delta/epsilon subdivisions, Deltaproteobacteria, Myxococcales, Cystobacterineae, Myxococcaceae, Myxococcus, Myxococcus fulvus HW-1
GCF_000020065.1	243272	Bacteria, Terrabacteria group, Tenericutes, Mollicutes, Mycoplasmatales, Mycoplasmataceae, Mycoplasma, Mycoplasma arthritidis 158L3-1
GCF_000196695.1	685727	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Corynebacteriales, Nocardiaceae, Rhodococcus, Rhodococcus hoagii 103S
GCF_000972245.3	135735	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus endophyticus
GCF_000758725.1	189426	Bacteria, Terrabacteria group, Firmicutes, Bacilli, Bacillales, Paenibacillaceae, Paenibacillus odorifer
GCF_000165905.1	702459	Bacteria, Terrabacteria group, Actinobacteria, Actinobacteria, Bifidobacteriales, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium bifidum PRL2010
GCF_000011685.1	290633	Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Gluconobacter, Gluconobacter oxydans 621H
GCF_000020905.1	490899	Archaea, TACK group, Crenarchaeota, Thermoprotei, Desulfurococcales, Desulfurococcaceae, Desulfurococcus, Desulfurococcus amylolyticus 1221n
GCF_000328665.1	867904	Archaea, Euryarchaeota, Stenosarchaea group, Methanomicrobia, Methanosarcinales, Methanosarcinaceae, Methanomethylovorans, Methanomethylovorans hollandica DSM 15978
